"id_new","age","gender","tenure","region","dl","has_v_insurance","v_age","v_accident","v_prem_quote","cs_rep"
"a00022019",31,"male",179,28,1,0,"< 1 year","yes",28163.0,163
"a00022020",43,"male",152,15,1,0,"1-2 year","yes",26451.0,163
"a00022021",65,"female",68,28,1,0,"1-2 year","yes",42624.0,122
"a00022022",40,"female",219,28,1,0,"1-2 year","yes",34021.0,154
"a00022023",39,"female",150,28,1,1,"1-2 year","no",2630.0,122
"a00022024",53,"female",134,28,1,0,"1-2 year","yes",39838.0,122
"a00022025",71,"male",261,28,1,1,"1-2 year","no",41078.0,122
"a00022026",40,"male",193,28,1,0,"1-2 year","yes",21757.0,154
"a00022027",69,"female",214,28,1,0,"1-2 year","yes",71945.0,122
"a00022028",23,"male",30,9,1,0,"< 1 year","no",23325.0,151
"a00022029",72,"female",136,28,1,0,"1-2 year","yes",76572.0,122
"a00022030",23,"male",134,15,1,1,"< 1 year","no",33523.0,151
"a00022031",56,"male",286,28,1,0,"1-2 year","yes",39361.0,122
"a00022032",24,"female",80,2,1,0,"< 1 year","yes",2630.0,151
"a00022033",49,"female",211,3,1,0,"1-2 year","yes",26034.0,122
"a00022034",23,"female",17,50,1,1,"< 1 year","no",28259.0,151
"a00022035",57,"male",263,28,1,0,"1-2 year","yes",31990.0,154
"a00022036",31,"male",240,47,1,0,"< 1 year","yes",25955.0,151
"a00022037",25,"female",227,3,1,0,"< 1 year","yes",24278.0,151
"a00022038",27,"male",244,3,1,0,"< 1 year","yes",39788.0,154
"a00022039",28,"male",227,28,1,0,"1-2 year","yes",33109.0,163
"a00022040",45,"male",278,28,1,0,"1-2 year","no",45580.0,154
"a00022041",30,"female",68,29,1,0,"1-2 year","yes",31177.0,154
"a00022042",21,"female",11,50,1,0,"< 1 year","yes",49088.0,163
"a00022043",44,"male",103,48,1,1,"1-2 year","no",2630.0,163
"a00022044",31,"male",136,28,1,1,"1-2 year","no",313424.0,122
"a00022045",69,"female",30,28,1,0,"1-2 year","yes",34152.0,122
"a00022046",36,"male",104,50,1,0,"1-2 year","yes",31714.0,154
"a00022047",75,"female",228,28,1,1,"1-2 year","no",33907.0,154
"a00022048",41,"male",36,28,1,0,"1-2 year","yes",42268.0,154
"a00022049",37,"female",246,28,1,0,"1-2 year","yes",46183.0,154
"a00022050",62,"male",225,33,1,1,"1-2 year","yes",25543.0,154
"a00022051",42,"male",49,28,1,0,"1-2 year","yes",57126.0,122
"a00022052",55,"female",199,28,1,0,"1-2 year","yes",36356.0,122
"a00022053",40,"male",178,8,1,0,"1-2 year","yes",32025.0,154
"a00022054",71,"male",90,28,1,1,"1-2 year","yes",63196.0,122
"a00022055",40,"male",75,28,1,1,"1-2 year","no",29558.0,122
"a00022056",35,"female",147,46,1,0,"1-2 year","yes",51551.0,122
"a00022057",50,"male",122,28,1,0,"1-2 year","yes",35096.0,122
"a00022058",37,"male",294,49,1,0,"1-2 year","yes",29514.0,154
"a00022059",22,"female",52,35,1,1,"< 1 year","yes",29573.0,163
"a00022060",34,"male",69,28,1,1,"1-2 year","no",2630.0,154
"a00022061",39,"female",49,28,1,0,"1-2 year","yes",37761.0,122
"a00022062",32,"male",24,8,1,0,"1-2 year","yes",40242.0,154
"a00022063",32,"female",165,50,1,0,"< 1 year","yes",29799.0,154
"a00022064",60,"female",238,28,1,0,"1-2 year","yes",46900.0,163
"a00022065",23,"male",47,50,1,1,"< 1 year","no",2630.0,151
"a00022066",29,"male",109,6,1,0,"1-2 year","yes",2630.0,122
"a00022067",51,"female",288,28,1,0,"1-2 year","yes",60496.0,122
"a00022068",38,"female",173,28,1,0,"1-2 year","yes",59422.0,122
"a00022069",51,"male",218,28,1,1,"1-2 year","no",43630.0,122
"a00022070",45,"female",225,28,1,0,"> 2 years","yes",2630.0,122
"a00022071",71,"male",158,47,1,0,"1-2 year","yes",36119.0,122
"a00022072",56,"female",185,28,1,1,"1-2 year","yes",51264.0,122
"a00022073",47,"male",89,28,0,1,"1-2 year","no",23479.0,122
"a00022074",35,"male",144,0,1,1,"1-2 year","no",2630.0,122
"a00022075",22,"female",27,22,1,0,"< 1 year","yes",2630.0,163
"a00022076",38,"male",252,28,1,0,"1-2 year","yes",32707.0,122
"a00022077",48,"male",113,28,1,1,"1-2 year","no",2630.0,122
"a00022078",53,"male",154,46,1,0,"1-2 year","yes",29101.0,163
"a00022079",44,"female",133,28,1,0,"1-2 year","yes",51389.0,122
"a00022080",21,"female",122,28,1,0,"1-2 year","yes",2630.0,163
"a00022081",35,"male",38,41,1,0,"1-2 year","yes",33931.0,154
"a00022082",24,"female",187,32,1,0,"< 1 year","yes",28958.0,151
"a00022083",70,"female",161,37,1,1,"1-2 year","no",39478.0,122
"a00022084",25,"female",216,15,1,0,"< 1 year","yes",28739.0,151
"a00022085",41,"male",239,28,1,1,"1-2 year","no",37906.0,154
"a00022086",40,"male",198,28,1,0,"1-2 year","yes",33809.0,154
"a00022087",39,"male",113,26,1,0,"1-2 year","yes",2630.0,163
"a00022088",69,"male",243,28,1,0,"1-2 year","yes",25170.0,122
"a00022089",48,"female",32,28,1,0,"1-2 year","yes",52739.0,122
"a00022090",65,"female",223,28,1,0,"> 2 years","yes",67192.0,122
"a00022091",44,"female",74,28,1,0,"1-2 year","yes",50445.0,122
"a00022092",41,"female",173,28,1,0,"1-2 year","yes",34813.0,122
"a00022093",72,"female",174,28,1,0,"1-2 year","yes",36645.0,122
"a00022094",54,"female",35,28,1,1,"1-2 year","no",33483.0,122
"a00022095",73,"male",60,28,1,0,"1-2 year","yes",84098.0,122
"a00022096",57,"male",19,28,1,1,"1-2 year","no",59033.0,122
"a00022097",21,"female",196,28,1,0,"> 2 years","yes",61948.0,154
"a00022098",42,"male",112,28,1,1,"1-2 year","no",37647.0,122
"a00022099",57,"female",127,28,1,0,"1-2 year","yes",39276.0,154
"a00022100",39,"male",182,28,1,0,"1-2 year","yes",30991.0,122
"a00022101",23,"male",68,28,1,1,"< 1 year","no",44369.0,151
"a00022102",23,"male",48,47,1,0,"< 1 year","no",26509.0,151
"a00022103",67,"male",39,48,1,1,"1-2 year","no",2630.0,122
"a00022104",46,"male",170,11,1,1,"1-2 year","no",27752.0,122
"a00022105",29,"male",189,35,1,1,"< 1 year","no",42395.0,163
"a00022106",43,"female",148,46,1,0,"1-2 year","yes",30566.0,154
"a00022107",43,"male",215,38,1,1,"1-2 year","yes",25924.0,163
"a00022108",33,"female",185,3,1,0,"1-2 year","yes",2630.0,154
"a00022109",28,"male",96,36,1,0,"< 1 year","yes",45025.0,151
"a00022110",77,"female",179,15,1,0,"1-2 year","yes",39410.0,122
"a00022111",58,"male",12,28,1,0,"1-2 year","yes",47166.0,163
"a00022112",34,"female",226,15,1,1,"1-2 year","no",33122.0,154
"a00022113",56,"male",56,23,1,0,"1-2 year","yes",24471.0,122
"a00022114",64,"female",232,28,1,0,"1-2 year","yes",62595.0,122
"a00022115",61,"male",283,28,1,1,"1-2 year","no",2630.0,122
"a00022116",24,"female",33,8,1,0,"< 1 year","no",41862.0,151
"a00022117",47,"male",119,10,1,0,"1-2 year","yes",31610.0,122
"a00022118",78,"female",257,28,0,0,"1-2 year","yes",48449.0,122
"a00022119",58,"male",123,28,1,0,"1-2 year","yes",42771.0,122
"a00022120",22,"female",20,28,1,0,"1-2 year","yes",44183.0,163
"a00022121",34,"male",151,11,1,1,"1-2 year","no",43931.0,154
"a00022122",38,"male",115,18,1,1,"1-2 year","yes",2630.0,163
"a00022123",32,"female",185,3,1,0,"1-2 year","yes",22609.0,122
"a00022124",38,"male",32,28,1,0,"1-2 year","yes",38603.0,122
"a00022125",21,"male",46,28,1,1,"< 1 year","no",36945.0,163
"a00022126",31,"male",63,8,1,0,"1-2 year","yes",30576.0,154
"a00022127",65,"male",112,0,1,0,"1-2 year","no",2630.0,122
"a00022128",27,"male",148,46,1,0,"1-2 year","yes",26256.0,154
"a00022129",23,"male",209,8,1,1,"< 1 year","no",34357.0,151
"a00022130",59,"female",73,28,1,0,"1-2 year","yes",44315.0,122
"a00022131",23,"male",275,27,1,1,"< 1 year","no",22043.0,151
"a00022132",40,"female",95,28,1,0,"1-2 year","yes",32882.0,122
"a00022133",30,"male",290,33,1,0,"1-2 year","yes",21296.0,163
"a00022134",65,"male",208,45,1,0,"1-2 year","yes",21246.0,122
"a00022135",32,"female",173,8,1,0,"1-2 year","yes",35012.0,154
"a00022136",57,"male",297,18,1,0,"1-2 year","no",27229.0,154
"a00022137",24,"female",133,36,1,1,"< 1 year","no",33714.0,151
"a00022138",35,"male",179,36,1,0,"1-2 year","yes",33466.0,163
"a00022139",37,"female",52,28,1,0,"1-2 year","yes",39592.0,122
"a00022140",41,"male",238,28,1,1,"1-2 year","no",42115.0,122
"a00022141",63,"female",243,28,1,0,"> 2 years","yes",34617.0,122
"a00022142",60,"female",167,28,1,1,"1-2 year","no",41559.0,122
"a00022143",28,"male",33,15,1,1,"< 1 year","no",36392.0,151
"a00022144",24,"female",141,15,1,0,"< 1 year","yes",25215.0,151
"a00022145",23,"female",153,36,1,0,"< 1 year","yes",25570.0,151
"a00022146",23,"male",88,28,1,0,"1-2 year","yes",52572.0,122
"a00022147",20,"female",52,28,1,0,"1-2 year","yes",52230.0,154
"a00022148",57,"male",81,28,1,0,"> 2 years","yes",48181.0,122
"a00022149",43,"male",34,28,1,0,"1-2 year","yes",30283.0,154
"a00022150",31,"female",190,41,1,0,"1-2 year","yes",21592.0,163
"a00022151",70,"male",121,28,1,0,"1-2 year","yes",25247.0,122
"a00022152",24,"female",234,2,1,1,"< 1 year","no",28783.0,151
"a00022153",42,"female",127,28,1,0,"1-2 year","yes",49978.0,154
"a00022154",43,"female",29,0,1,0,"1-2 year","yes",2630.0,122
"a00022155",31,"male",142,30,1,0,"< 1 year","yes",30852.0,163
"a00022156",35,"female",139,28,1,0,"1-2 year","yes",36769.0,122
"a00022157",43,"male",36,28,1,0,"> 2 years","yes",47612.0,122
"a00022158",75,"female",138,28,1,1,"1-2 year","no",46259.0,122
"a00022159",35,"female",157,39,1,0,"1-2 year","yes",38116.0,122
"a00022160",51,"male",191,28,1,0,"1-2 year","yes",2630.0,163
"a00022161",72,"male",75,28,1,0,"1-2 year","no",49160.0,122
"a00022162",50,"female",102,28,1,0,"1-2 year","yes",51409.0,122
"a00022163",45,"male",86,28,1,0,"1-2 year","yes",41476.0,122
"a00022164",47,"female",75,28,1,0,"1-2 year","yes",2630.0,154
"a00022165",22,"female",277,1,1,1,"< 1 year","no",2630.0,154
"a00022166",44,"male",76,45,1,0,"1-2 year","yes",30046.0,154
"a00022167",43,"female",73,39,1,1,"1-2 year","no",2630.0,122
"a00022168",29,"female",15,15,1,1,"< 1 year","no",35185.0,151
"a00022169",36,"female",263,27,1,1,"1-2 year","no",2630.0,151
"a00022170",46,"male",216,13,1,0,"1-2 year","yes",20115.0,154
"a00022171",28,"female",58,4,1,0,"1-2 year","yes",34661.0,163
"a00022172",23,"male",48,22,1,0,"< 1 year","yes",38314.0,151
"a00022173",23,"female",12,20,1,1,"< 1 year","no",2630.0,151
"a00022174",41,"male",138,28,1,0,"1-2 year","no",37679.0,122
"a00022175",58,"male",121,36,1,0,"1-2 year","yes",25237.0,163
"a00022176",69,"female",272,28,1,0,"> 2 years","yes",63457.0,122
"a00022177",69,"female",213,28,1,0,"1-2 year","yes",35478.0,122
"a00022178",46,"male",178,15,1,1,"1-2 year","no",28329.0,154
"a00022179",44,"female",66,28,1,1,"1-2 year","no",40668.0,122
"a00022180",50,"male",168,49,1,1,"1-2 year","no",28063.0,122
"a00022181",23,"female",288,15,1,1,"< 1 year","no",31084.0,151
"a00022182",66,"female",139,28,1,1,"1-2 year","no",22165.0,122
"a00022183",23,"female",91,8,1,0,"< 1 year","no",44483.0,151
"a00022184",21,"male",104,28,1,0,"1-2 year","yes",37464.0,154
"a00022185",28,"female",155,28,1,0,"1-2 year","yes",32906.0,122
"a00022186",39,"male",156,28,1,1,"1-2 year","no",26498.0,122
"a00022187",59,"male",251,28,1,1,"1-2 year","no",27270.0,122
"a00022188",58,"male",60,28,1,1,"1-2 year","no",32386.0,122
"a00022189",64,"male",140,2,1,1,"1-2 year","no",44512.0,122
"a00022190",53,"male",77,28,1,0,"1-2 year","yes",59987.0,122
"a00022191",30,"female",214,3,1,0,"1-2 year","no",36954.0,154
"a00022192",64,"male",276,28,1,1,"1-2 year","no",43229.0,122
"a00022193",22,"male",59,41,1,1,"< 1 year","no",2630.0,154
"a00022194",58,"female",194,0,1,0,"1-2 year","yes",2630.0,122
"a00022195",24,"female",23,8,1,1,"< 1 year","no",2630.0,151
"a00022196",62,"male",104,28,1,0,"> 2 years","yes",69918.0,122
"a00022197",40,"male",66,30,1,0,"1-2 year","no",29150.0,154
"a00022198",43,"female",65,28,1,0,"1-2 year","yes",33504.0,122
"a00022199",68,"female",146,28,1,0,"1-2 year","yes",68219.0,122
"a00022200",41,"male",177,7,1,0,"1-2 year","yes",2630.0,163
"a00022201",23,"male",264,37,1,1,"< 1 year","no",33028.0,151
"a00022202",37,"male",213,28,1,0,"1-2 year","yes",29130.0,122
"a00022203",24,"male",86,36,1,0,"< 1 year","yes",28612.0,151
"a00022204",21,"female",269,41,1,1,"< 1 year","no",44082.0,163
"a00022205",24,"female",278,10,1,0,"< 1 year","yes",2630.0,151
"a00022206",25,"male",287,14,1,1,"< 1 year","no",25435.0,151
"a00022207",30,"male",271,28,1,1,"1-2 year","no",32970.0,122
"a00022208",21,"male",298,46,1,0,"< 1 year","yes",2630.0,154
"a00022209",49,"male",83,38,1,0,"1-2 year","yes",25336.0,122
"a00022210",23,"female",69,15,1,1,"< 1 year","no",23908.0,151
"a00022211",23,"female",277,27,1,0,"< 1 year","yes",22244.0,151
"a00022212",45,"male",285,3,1,0,"1-2 year","yes",32588.0,154
"a00022213",59,"female",43,30,1,1,"1-2 year","no",26410.0,154
"a00022214",31,"female",44,28,1,0,"1-2 year","yes",42631.0,154
"a00022215",23,"female",197,8,1,1,"< 1 year","no",47941.0,151
"a00022216",44,"female",172,8,1,1,"1-2 year","no",39571.0,154
"a00022217",46,"female",183,28,1,0,"1-2 year","yes",46160.0,122
"a00022218",26,"female",141,42,1,1,"< 1 year","no",25828.0,151
"a00022219",28,"female",131,36,1,1,"< 1 year","no",2630.0,151
"a00022220",34,"female",160,28,1,0,"1-2 year","yes",68042.0,122
"a00022221",52,"male",40,28,1,0,"1-2 year","yes",42968.0,122
"a00022222",24,"male",232,15,1,1,"< 1 year","no",42228.0,151
"a00022223",48,"female",133,45,1,0,"1-2 year","yes",36209.0,163
"a00022224",58,"female",282,28,1,0,"> 2 years","yes",53529.0,122
"a00022225",33,"male",138,28,1,0,"1-2 year","yes",53702.0,122
"a00022226",33,"male",249,28,1,1,"< 1 year","no",39716.0,151
"a00022227",28,"female",208,24,1,1,"1-2 year","no",30163.0,154
"a00022228",35,"female",26,11,1,0,"1-2 year","yes",33763.0,154
"a00022229",57,"male",269,28,1,0,"1-2 year","yes",38299.0,154
"a00022230",43,"male",126,35,1,1,"1-2 year","no",2630.0,154
"a00022231",34,"female",205,28,1,0,"1-2 year","yes",51424.0,122
"a00022232",23,"female",62,25,1,1,"< 1 year","no",29408.0,151
"a00022233",34,"male",120,8,1,0,"1-2 year","yes",52516.0,154
"a00022234",66,"female",209,28,1,0,"1-2 year","yes",2630.0,122
"a00022235",23,"male",26,37,1,1,"< 1 year","no",20418.0,151
"a00022236",22,"female",203,25,1,0,"< 1 year","yes",33545.0,154
"a00022237",76,"male",275,28,1,1,"1-2 year","no",42504.0,122
"a00022238",29,"male",56,25,1,0,"< 1 year","yes",38012.0,151
"a00022239",41,"female",200,28,1,0,"1-2 year","yes",42441.0,154
"a00022240",27,"male",206,30,1,0,"< 1 year","yes",27783.0,154
"a00022241",23,"female",131,41,1,0,"< 1 year","yes",40024.0,163
"a00022242",52,"male",210,28,1,1,"1-2 year","no",2630.0,122
"a00022243",42,"male",22,28,1,0,"1-2 year","yes",2630.0,122
"a00022244",77,"female",31,28,1,0,"1-2 year","yes",64251.0,122
"a00022245",28,"female",173,8,1,0,"< 1 year","yes",2630.0,151
"a00022246",37,"male",119,14,1,0,"1-2 year","yes",36277.0,154
"a00022247",51,"male",89,28,1,1,"1-2 year","no",130272.0,122
"a00022248",77,"male",20,28,1,0,"1-2 year","yes",55370.0,122
"a00022249",70,"male",62,28,1,0,"1-2 year","yes",33693.0,122
"a00022250",47,"male",204,28,1,0,"1-2 year","yes",46823.0,122
"a00022251",51,"male",70,28,1,0,"> 2 years","yes",35284.0,122
"a00022252",21,"female",136,41,1,0,"1-2 year","yes",28992.0,163
"a00022253",24,"male",61,28,1,0,"1-2 year","yes",50111.0,122
"a00022254",52,"female",270,28,1,0,"> 2 years","yes",2630.0,122
"a00022255",37,"male",231,28,1,0,"1-2 year","yes",49485.0,163
"a00022256",36,"male",238,39,1,1,"1-2 year","no",43165.0,122
"a00022257",31,"male",222,28,1,0,"1-2 year","yes",30263.0,122
"a00022258",50,"male",157,28,1,0,"1-2 year","yes",46650.0,122
"a00022259",41,"female",62,28,1,0,"1-2 year","yes",29497.0,122
"a00022260",49,"male",35,28,1,0,"1-2 year","yes",50966.0,122
"a00022261",60,"male",241,28,1,0,"1-2 year","yes",22650.0,122
"a00022262",23,"female",197,47,1,1,"< 1 year","no",38693.0,151
"a00022263",31,"male",32,14,1,0,"< 1 year","yes",25274.0,154
"a00022264",27,"female",71,41,1,0,"1-2 year","yes",37471.0,154
"a00022265",71,"male",78,13,1,0,"1-2 year","yes",25880.0,122
"a00022266",51,"male",275,28,1,0,"1-2 year","yes",31133.0,122
"a00022267",37,"male",197,28,1,0,"1-2 year","yes",28537.0,122
"a00022268",35,"female",242,8,1,0,"1-2 year","yes",36356.0,154
"a00022269",50,"male",21,3,1,0,"1-2 year","yes",29345.0,163
"a00022270",35,"female",49,35,1,0,"1-2 year","no",30637.0,154
"a00022271",23,"male",29,28,1,1,"< 1 year","no",2630.0,151
"a00022272",26,"female",142,36,1,1,"< 1 year","no",34588.0,151
"a00022273",74,"male",57,46,1,1,"1-2 year","no",35900.0,122
"a00022274",33,"female",190,28,1,0,"1-2 year","yes",39709.0,154
"a00022275",35,"female",230,23,1,0,"1-2 year","yes",25065.0,154
"a00022276",41,"female",105,28,1,0,"1-2 year","yes",40288.0,122
"a00022277",54,"female",61,28,1,1,"1-2 year","no",41584.0,122
"a00022278",38,"female",115,28,1,1,"1-2 year","yes",33751.0,154
"a00022279",40,"male",263,28,1,0,"1-2 year","yes",47429.0,122
"a00022280",45,"female",67,30,1,0,"1-2 year","no",21491.0,154
"a00022281",62,"female",172,28,1,0,"> 2 years","yes",31598.0,122
"a00022282",40,"male",58,28,1,0,"1-2 year","yes",49072.0,122
"a00022283",49,"female",46,28,1,0,"1-2 year","no",43093.0,122
"a00022284",38,"male",256,45,1,1,"1-2 year","no",23519.0,154
"a00022285",39,"female",86,51,1,0,"1-2 year","yes",40601.0,154
"a00022286",31,"male",67,11,1,1,"< 1 year","yes",28994.0,154
"a00022287",54,"female",249,28,1,0,"1-2 year","yes",32992.0,122
"a00022288",39,"male",61,28,1,0,"1-2 year","yes",34870.0,122
"a00022289",50,"female",43,0,1,0,"1-2 year","yes",2630.0,122
"a00022290",54,"male",102,1,1,0,"1-2 year","yes",2630.0,163
"a00022291",38,"female",170,39,1,0,"1-2 year","yes",30540.0,154
"a00022292",48,"male",22,28,1,0,"1-2 year","yes",36536.0,122
"a00022293",48,"male",198,28,1,0,"1-2 year","yes",58922.0,163
"a00022294",23,"female",47,49,1,0,"< 1 year","yes",23950.0,151
"a00022295",58,"male",151,28,1,0,"1-2 year","yes",30674.0,122
"a00022296",31,"male",249,33,1,1,"< 1 year","yes",22094.0,163
"a00022297",35,"female",193,28,1,0,"1-2 year","yes",30567.0,163
"a00022298",23,"female",29,19,1,0,"< 1 year","yes",28981.0,151
"a00022299",59,"male",22,28,1,0,"1-2 year","yes",49996.0,122
"a00022300",25,"male",234,27,1,1,"< 1 year","no",28097.0,151
"a00022301",23,"female",176,36,1,1,"< 1 year","no",28192.0,151
"a00022302",38,"male",204,14,1,0,"1-2 year","yes",24591.0,122
"a00022303",53,"male",158,46,1,1,"1-2 year","no",41916.0,122
"a00022304",70,"male",161,28,1,0,"1-2 year","yes",58590.0,122
"a00022305",66,"female",27,28,1,0,"1-2 year","yes",27348.0,122
"a00022306",24,"male",121,42,1,0,"< 1 year","yes",28903.0,151
"a00022307",27,"male",215,41,1,1,"< 1 year","yes",46211.0,154
"a00022308",35,"male",275,8,1,0,"1-2 year","yes",46679.0,154
"a00022309",37,"male",124,28,1,0,"1-2 year","yes",2630.0,122
"a00022310",26,"female",229,14,1,0,"< 1 year","yes",22905.0,151
"a00022311",30,"female",113,35,1,1,"< 1 year","no",32045.0,151
"a00022312",21,"female",222,3,1,0,"< 1 year","yes",24717.0,163
"a00022313",60,"female",238,28,1,0,"1-2 year","yes",2630.0,122
"a00022314",75,"female",199,28,1,1,"1-2 year","no",26437.0,122
"a00022315",55,"male",43,9,1,0,"1-2 year","yes",25665.0,154
"a00022316",39,"male",74,28,1,0,"1-2 year","yes",38533.0,122
"a00022317",37,"male",277,0,1,1,"1-2 year","no",2630.0,122
"a00022318",26,"female",275,33,1,1,"< 1 year","no",27862.0,151
"a00022319",39,"male",34,41,1,1,"1-2 year","no",35161.0,122
"a00022320",43,"male",31,28,1,0,"1-2 year","yes",42837.0,122
"a00022321",24,"female",253,10,1,0,"< 1 year","yes",23896.0,163
"a00022322",43,"male",212,45,1,0,"1-2 year","yes",30100.0,122
"a00022323",49,"female",220,28,1,0,"1-2 year","yes",35846.0,122
"a00022324",67,"male",205,0,1,1,"1-2 year","no",2630.0,122
"a00022325",44,"male",291,52,1,0,"1-2 year","yes",142271.0,154
"a00022326",23,"female",225,34,1,1,"< 1 year","no",36983.0,151
"a00022327",34,"male",188,8,1,0,"1-2 year","yes",25392.0,163
"a00022328",53,"male",262,28,1,0,"1-2 year","yes",24256.0,154
"a00022329",51,"female",67,36,1,0,"1-2 year","yes",36307.0,163
"a00022330",69,"male",292,8,1,0,"1-2 year","yes",29479.0,154
"a00022331",51,"male",222,28,1,1,"1-2 year","no",21789.0,122
"a00022332",29,"female",24,28,1,0,"< 1 year","yes",35149.0,163
"a00022333",36,"female",146,41,1,1,"1-2 year","no",54768.0,122
"a00022334",44,"male",169,28,1,0,"1-2 year","yes",38911.0,122
"a00022335",42,"female",204,28,1,0,"1-2 year","yes",40918.0,122
"a00022336",21,"female",135,28,1,0,"1-2 year","yes",47583.0,154
"a00022337",25,"male",155,28,1,0,"< 1 year","yes",40470.0,122
"a00022338",72,"female",217,28,1,0,"1-2 year","yes",47305.0,163
"a00022339",24,"male",186,8,1,1,"< 1 year","no",59367.0,151
"a00022340",39,"female",281,28,1,0,"1-2 year","yes",54499.0,122
"a00022341",44,"female",255,28,1,0,"1-2 year","yes",40126.0,122
"a00022342",64,"male",196,28,1,0,"> 2 years","yes",29774.0,154
"a00022343",41,"male",209,28,1,0,"1-2 year","yes",45478.0,122
"a00022344",37,"male",241,28,1,1,"1-2 year","no",37655.0,122
"a00022345",43,"female",122,28,1,1,"1-2 year","no",46207.0,154
"a00022346",37,"female",285,8,1,0,"1-2 year","yes",36785.0,154
"a00022347",33,"female",72,33,1,0,"1-2 year","yes",25801.0,154
"a00022348",28,"female",87,3,1,0,"< 1 year","yes",24388.0,151
"a00022349",71,"female",215,43,1,0,"> 2 years","yes",2630.0,122
"a00022350",39,"male",152,21,1,0,"1-2 year","yes",21676.0,154
"a00022351",24,"female",11,8,1,0,"< 1 year","yes",67149.0,151
"a00022352",32,"male",125,8,1,0,"< 1 year","yes",31877.0,163
"a00022353",57,"female",175,28,1,0,"1-2 year","yes",34918.0,122
"a00022354",44,"male",63,28,1,0,"> 2 years","yes",2630.0,154
"a00022355",47,"male",238,28,1,0,"1-2 year","yes",44036.0,122
"a00022356",65,"male",70,28,1,0,"> 2 years","yes",38900.0,122
"a00022357",65,"male",88,28,1,0,"> 2 years","yes",34144.0,122
"a00022358",55,"male",218,28,1,0,"1-2 year","yes",53155.0,122
"a00022359",43,"female",161,19,1,0,"1-2 year","yes",34826.0,122
"a00022360",35,"male",287,6,1,0,"1-2 year","yes",26130.0,154
"a00022361",62,"female",116,28,1,0,"1-2 year","yes",55254.0,122
"a00022362",23,"female",188,37,1,1,"< 1 year","no",40614.0,151
"a00022363",44,"female",238,28,1,0,"1-2 year","yes",40829.0,122
"a00022364",23,"male",130,19,1,1,"< 1 year","no",32724.0,151
"a00022365",23,"male",128,50,1,0,"< 1 year","no",39583.0,151
"a00022366",63,"female",28,28,1,0,"1-2 year","yes",28752.0,122
"a00022367",69,"male",114,28,1,0,"> 2 years","yes",49116.0,122
"a00022368",62,"male",100,33,1,0,"1-2 year","yes",28840.0,163
"a00022369",30,"male",97,28,1,1,"< 1 year","no",40843.0,151
"a00022370",50,"male",66,28,1,1,"1-2 year","no",27086.0,122
"a00022371",32,"male",211,38,1,0,"1-2 year","yes",2630.0,163
"a00022372",23,"female",109,29,1,0,"< 1 year","yes",30382.0,154
"a00022373",50,"male",197,8,1,0,"1-2 year","yes",38608.0,154
"a00022374",49,"female",194,39,1,1,"1-2 year","no",35605.0,163
"a00022375",78,"female",191,28,1,1,"1-2 year","no",42797.0,122
"a00022376",34,"male",154,28,1,0,"1-2 year","no",25829.0,154
"a00022377",24,"female",239,28,1,1,"< 1 year","no",31085.0,151
"a00022378",59,"female",79,28,1,0,"1-2 year","yes",28019.0,122
"a00022379",24,"female",187,47,1,0,"< 1 year","no",27520.0,151
"a00022380",57,"female",67,28,1,1,"1-2 year","no",2630.0,122
"a00022381",24,"male",111,50,1,0,"< 1 year","no",38093.0,151
"a00022382",63,"male",228,28,1,0,"1-2 year","yes",51048.0,122
"a00022383",55,"male",55,28,1,0,"1-2 year","yes",55106.0,163
"a00022384",44,"female",94,28,1,0,"1-2 year","yes",48424.0,154
"a00022385",64,"female",161,46,1,1,"1-2 year","no",21253.0,122
"a00022386",23,"male",70,50,1,0,"1-2 year","no",32910.0,122
"a00022387",56,"female",291,39,1,1,"1-2 year","no",27750.0,122
"a00022388",36,"female",208,28,1,0,"1-2 year","yes",38891.0,122
"a00022389",34,"female",28,35,1,1,"1-2 year","no",34784.0,154
"a00022390",40,"male",152,28,1,0,"1-2 year","no",37582.0,154
"a00022391",30,"male",296,28,1,1,"< 1 year","yes",35687.0,122
"a00022392",44,"male",98,35,1,1,"1-2 year","yes",31110.0,154
"a00022393",26,"male",42,28,1,0,"< 1 year","yes",49914.0,163
"a00022394",40,"male",111,0,1,0,"1-2 year","yes",2630.0,122
"a00022395",24,"male",87,28,1,0,"1-2 year","yes",2630.0,122
"a00022396",49,"male",211,28,1,0,"> 2 years","yes",47923.0,122
"a00022397",31,"male",31,15,1,1,"< 1 year","no",35418.0,151
"a00022398",35,"male",289,47,1,0,"1-2 year","yes",36064.0,154
"a00022399",28,"male",207,36,1,1,"< 1 year","no",86806.0,151
"a00022400",71,"female",21,30,1,0,"1-2 year","yes",25856.0,154
"a00022401",29,"male",249,31,1,0,"1-2 year","yes",2630.0,154
"a00022402",67,"female",187,46,1,0,"1-2 year","yes",25207.0,122
"a00022403",44,"female",43,28,1,0,"1-2 year","yes",48954.0,122
"a00022404",21,"male",65,50,1,1,"1-2 year","no",2630.0,154
"a00022405",33,"male",22,46,1,1,"1-2 year","yes",18384.0,154
"a00022406",23,"female",185,39,1,0,"< 1 year","yes",43021.0,154
"a00022407",66,"male",137,15,1,0,"1-2 year","no",30101.0,122
"a00022408",67,"female",78,28,1,0,"1-2 year","yes",48231.0,122
"a00022409",23,"male",227,9,1,0,"< 1 year","yes",27704.0,151
